year,month,min_gwl,mean_gwl,max_gwl,ms_nr,ms_nr_global
2020,1,0.62,0.62,0.62,W_GWM7524,hh-W_GWM7524
2020,2,0.81,0.81,0.81,W_GWM7524,hh-W_GWM7524
2020,3,0.74,0.74,0.74,W_GWM7524,hh-W_GWM7524
2020,4,0.59,0.59,0.59,W_GWM7524,hh-W_GWM7524
2020,5,0.5,0.5,0.5,W_GWM7524,hh-W_GWM7524
2020,6,0.47,0.47,0.47,W_GWM7524,hh-W_GWM7524
2020,7,0.52,0.52,0.52,W_GWM7524,hh-W_GWM7524
2020,8,0.44,0.44,0.44,W_GWM7524,hh-W_GWM7524
2020,9,0.45,0.45,0.45,W_GWM7524,hh-W_GWM7524
2020,10,0.43,0.43,0.43,W_GWM7524,hh-W_GWM7524
2020,11,0.48,0.48,0.48,W_GWM7524,hh-W_GWM7524
2020,12,0.41,0.41,0.41,W_GWM7524,hh-W_GWM7524
2021,1,0.49,0.49,0.49,W_GWM7524,hh-W_GWM7524
2021,2,0.42,0.42,0.42,W_GWM7524,hh-W_GWM7524
2021,3,0.56,0.56,0.56,W_GWM7524,hh-W_GWM7524
2021,4,0.56,0.56,0.56,W_GWM7524,hh-W_GWM7524
2021,5,0.57,0.57,0.57,W_GWM7524,hh-W_GWM7524
2021,6,0.48,0.48,0.48,W_GWM7524,hh-W_GWM7524
2021,7,0.47,0.47,0.47,W_GWM7524,hh-W_GWM7524
2021,8,0.49,0.49,0.49,W_GWM7524,hh-W_GWM7524
2021,9,0.46,0.46,0.46,W_GWM7524,hh-W_GWM7524
2021,10,0.51,0.51,0.51,W_GWM7524,hh-W_GWM7524
2021,11,0.53,0.53,0.53,W_GWM7524,hh-W_GWM7524
2021,12,0.52,0.52,0.52,W_GWM7524,hh-W_GWM7524
1990,1,,,,W_GWM7951,hh-W_GWM7951
1990,2,,,,W_GWM7951,hh-W_GWM7951
1990,3,,,,W_GWM7951,hh-W_GWM7951
1990,4,,,,W_GWM7951,hh-W_GWM7951
1990,5,,,,W_GWM7951,hh-W_GWM7951
1990,6,,,,W_GWM7951,hh-W_GWM7951
1990,7,,,,W_GWM7951,hh-W_GWM7951
1990,8,,,,W_GWM7951,hh-W_GWM7951
1990,9,,,,W_GWM7951,hh-W_GWM7951
1990,10,,,,W_GWM7951,hh-W_GWM7951
1990,11,,,,W_GWM7951,hh-W_GWM7951
1990,12,,,,W_GWM7951,hh-W_GWM7951
1991,1,,,,W_GWM7951,hh-W_GWM7951
1991,2,,,,W_GWM7951,hh-W_GWM7951
1991,3,,,,W_GWM7951,hh-W_GWM7951
1991,4,,,,W_GWM7951,hh-W_GWM7951
1991,5,,,,W_GWM7951,hh-W_GWM7951
1991,6,,,,W_GWM7951,hh-W_GWM7951
1991,7,,,,W_GWM7951,hh-W_GWM7951
1991,8,,,,W_GWM7951,hh-W_GWM7951
1991,9,,,,W_GWM7951,hh-W_GWM7951
1991,10,,,,W_GWM7951,hh-W_GWM7951
1991,11,,,,W_GWM7951,hh-W_GWM7951
1991,12,,,,W_GWM7951,hh-W_GWM7951
1992,1,,,,W_GWM7951,hh-W_GWM7951
1992,2,,,,W_GWM7951,hh-W_GWM7951
1992,3,,,,W_GWM7951,hh-W_GWM7951
1992,4,,,,W_GWM7951,hh-W_GWM7951
1992,5,,,,W_GWM7951,hh-W_GWM7951
1992,6,,,,W_GWM7951,hh-W_GWM7951
1992,7,,,,W_GWM7951,hh-W_GWM7951
1992,8,,,,W_GWM7951,hh-W_GWM7951
1992,9,,,,W_GWM7951,hh-W_GWM7951
1992,10,,,,W_GWM7951,hh-W_GWM7951
1992,11,,,,W_GWM7951,hh-W_GWM7951
1992,12,,,,W_GWM7951,hh-W_GWM7951
1993,1,,,,W_GWM7951,hh-W_GWM7951
1993,2,,,,W_GWM7951,hh-W_GWM7951
1993,3,,,,W_GWM7951,hh-W_GWM7951
1993,4,,,,W_GWM7951,hh-W_GWM7951
1993,5,,,,W_GWM7951,hh-W_GWM7951
1993,6,,,,W_GWM7951,hh-W_GWM7951
1993,7,,,,W_GWM7951,hh-W_GWM7951
1993,8,,,,W_GWM7951,hh-W_GWM7951
1993,9,,,,W_GWM7951,hh-W_GWM7951
1993,10,,,,W_GWM7951,hh-W_GWM7951
1993,11,,,,W_GWM7951,hh-W_GWM7951
1993,12,,,,W_GWM7951,hh-W_GWM7951
1994,1,,,,W_GWM7951,hh-W_GWM7951
1994,2,,,,W_GWM7951,hh-W_GWM7951
1994,3,,,,W_GWM7951,hh-W_GWM7951
1994,4,,,,W_GWM7951,hh-W_GWM7951
1994,5,,,,W_GWM7951,hh-W_GWM7951
1994,6,,,,W_GWM7951,hh-W_GWM7951
1994,7,,,,W_GWM7951,hh-W_GWM7951
1994,8,,,,W_GWM7951,hh-W_GWM7951
1994,9,,,,W_GWM7951,hh-W_GWM7951
1994,10,,,,W_GWM7951,hh-W_GWM7951
1994,11,,,,W_GWM7951,hh-W_GWM7951
1994,12,,,,W_GWM7951,hh-W_GWM7951
1995,1,,,,W_GWM7951,hh-W_GWM7951
1995,2,,,,W_GWM7951,hh-W_GWM7951
1995,3,,,,W_GWM7951,hh-W_GWM7951
1995,4,,,,W_GWM7951,hh-W_GWM7951
1995,5,,,,W_GWM7951,hh-W_GWM7951
1995,6,,,,W_GWM7951,hh-W_GWM7951
1995,7,,,,W_GWM7951,hh-W_GWM7951
1995,8,,,,W_GWM7951,hh-W_GWM7951
1995,9,,,,W_GWM7951,hh-W_GWM7951
1995,10,,,,W_GWM7951,hh-W_GWM7951
1995,11,,,,W_GWM7951,hh-W_GWM7951
1995,12,,,,W_GWM7951,hh-W_GWM7951
1996,1,,,,W_GWM7951,hh-W_GWM7951
1996,2,,,,W_GWM7951,hh-W_GWM7951
1996,3,,,,W_GWM7951,hh-W_GWM7951
1996,4,,,,W_GWM7951,hh-W_GWM7951
1996,5,,,,W_GWM7951,hh-W_GWM7951
1996,6,,,,W_GWM7951,hh-W_GWM7951
1996,7,,,,W_GWM7951,hh-W_GWM7951
1996,8,,,,W_GWM7951,hh-W_GWM7951
1996,9,,,,W_GWM7951,hh-W_GWM7951
1996,10,,,,W_GWM7951,hh-W_GWM7951
1996,11,,,,W_GWM7951,hh-W_GWM7951
1996,12,,,,W_GWM7951,hh-W_GWM7951
1997,1,,,,W_GWM7951,hh-W_GWM7951
1997,2,,,,W_GWM7951,hh-W_GWM7951
1997,3,,,,W_GWM7951,hh-W_GWM7951
1997,4,,,,W_GWM7951,hh-W_GWM7951
1997,5,,,,W_GWM7951,hh-W_GWM7951
1997,6,,,,W_GWM7951,hh-W_GWM7951
1997,7,,,,W_GWM7951,hh-W_GWM7951
1997,8,,,,W_GWM7951,hh-W_GWM7951
1997,9,,,,W_GWM7951,hh-W_GWM7951
1997,10,,,,W_GWM7951,hh-W_GWM7951
1997,11,,,,W_GWM7951,hh-W_GWM7951
1997,12,,,,W_GWM7951,hh-W_GWM7951
1998,1,,,,W_GWM7951,hh-W_GWM7951
1998,2,,,,W_GWM7951,hh-W_GWM7951
1998,3,,,,W_GWM7951,hh-W_GWM7951
1998,4,,,,W_GWM7951,hh-W_GWM7951
1998,5,,,,W_GWM7951,hh-W_GWM7951
1998,6,,,,W_GWM7951,hh-W_GWM7951
1998,7,,,,W_GWM7951,hh-W_GWM7951
1998,8,,,,W_GWM7951,hh-W_GWM7951
1998,9,,,,W_GWM7951,hh-W_GWM7951
1998,10,,,,W_GWM7951,hh-W_GWM7951
1998,11,,,,W_GWM7951,hh-W_GWM7951
1998,12,,,,W_GWM7951,hh-W_GWM7951
1999,1,,,,W_GWM7951,hh-W_GWM7951
1999,2,31.83,31.83,31.83,W_GWM7951,hh-W_GWM7951
1999,3,31.81,31.81,31.81,W_GWM7951,hh-W_GWM7951
1999,4,,,,W_GWM7951,hh-W_GWM7951
1999,5,32.04,32.04,32.04,W_GWM7951,hh-W_GWM7951
1999,6,31.93,31.93,31.93,W_GWM7951,hh-W_GWM7951
1999,7,,,,W_GWM7951,hh-W_GWM7951
1999,8,31.66,31.66,31.66,W_GWM7951,hh-W_GWM7951
1999,9,31.53,31.53,31.53,W_GWM7951,hh-W_GWM7951
1999,10,31.42,31.42,31.42,W_GWM7951,hh-W_GWM7951
1999,11,,,,W_GWM7951,hh-W_GWM7951
1999,12,,,,W_GWM7951,hh-W_GWM7951
2000,1,,,,W_GWM7951,hh-W_GWM7951
2000,2,31.86,31.86,31.86,W_GWM7951,hh-W_GWM7951
2000,3,32.14,32.14,32.14,W_GWM7951,hh-W_GWM7951
2000,4,31.64,31.64,31.64,W_GWM7951,hh-W_GWM7951
2000,5,,,,W_GWM7951,hh-W_GWM7951
2000,6,31.89,31.89,31.89,W_GWM7951,hh-W_GWM7951
2000,7,,,,W_GWM7951,hh-W_GWM7951
2000,8,31.62,31.62,31.62,W_GWM7951,hh-W_GWM7951
2000,9,,,,W_GWM7951,hh-W_GWM7951
2000,10,,,,W_GWM7951,hh-W_GWM7951
2000,11,,,,W_GWM7951,hh-W_GWM7951
2000,12,,,,W_GWM7951,hh-W_GWM7951
2001,1,31.22,31.22,31.22,W_GWM7951,hh-W_GWM7951
2001,2,,,,W_GWM7951,hh-W_GWM7951
2001,3,,,,W_GWM7951,hh-W_GWM7951
2001,4,,,,W_GWM7951,hh-W_GWM7951
2001,5,31.4,31.4,31.4,W_GWM7951,hh-W_GWM7951
2001,6,31.07,31.07,31.07,W_GWM7951,hh-W_GWM7951
2001,7,31.3,31.3,31.3,W_GWM7951,hh-W_GWM7951
2001,8,,,,W_GWM7951,hh-W_GWM7951
2001,9,31.31,31.31,31.31,W_GWM7951,hh-W_GWM7951
2001,10,31.48,31.48,31.48,W_GWM7951,hh-W_GWM7951
2001,11,,,,W_GWM7951,hh-W_GWM7951
2001,12,31.56,31.56,31.56,W_GWM7951,hh-W_GWM7951
2002,1,31.71,31.71,31.71,W_GWM7951,hh-W_GWM7951
2002,2,32.04,32.04,32.04,W_GWM7951,hh-W_GWM7951
2002,3,32.45,32.45,32.45,W_GWM7951,hh-W_GWM7951
2002,4,32.41,32.41,32.41,W_GWM7951,hh-W_GWM7951
2002,5,32.41,32.41,32.41,W_GWM7951,hh-W_GWM7951
2002,6,32.24,32.24,32.24,W_GWM7951,hh-W_GWM7951
2002,7,32.36,32.36,32.36,W_GWM7951,hh-W_GWM7951
2002,8,32.47,32.47,32.47,W_GWM7951,hh-W_GWM7951
2002,9,32.25,32.25,32.25,W_GWM7951,hh-W_GWM7951
2002,10,32.13,32.13,32.13,W_GWM7951,hh-W_GWM7951
2002,11,,,,W_GWM7951,hh-W_GWM7951
2002,12,32.2,32.2,32.2,W_GWM7951,hh-W_GWM7951
2003,1,32.24,32.24,32.24,W_GWM7951,hh-W_GWM7951
2003,2,32.28,32.28,32.28,W_GWM7951,hh-W_GWM7951
2003,3,,,,W_GWM7951,hh-W_GWM7951
2003,4,32.07,32.07,32.07,W_GWM7951,hh-W_GWM7951
2003,5,32.05,32.05,32.05,W_GWM7951,hh-W_GWM7951
2003,6,31.94,31.94,31.94,W_GWM7951,hh-W_GWM7951
2003,7,31.8,31.8,31.8,W_GWM7951,hh-W_GWM7951
2003,8,31.6,31.6,31.6,W_GWM7951,hh-W_GWM7951
2003,9,,,,W_GWM7951,hh-W_GWM7951
2003,10,31.41,31.41,31.41,W_GWM7951,hh-W_GWM7951
2003,11,,,,W_GWM7951,hh-W_GWM7951
2003,12,,,,W_GWM7951,hh-W_GWM7951
2004,1,,,,W_GWM7951,hh-W_GWM7951
2004,2,31.67,31.67,31.67,W_GWM7951,hh-W_GWM7951
2004,3,31.73,31.73,31.73,W_GWM7951,hh-W_GWM7951
2004,4,,,,W_GWM7951,hh-W_GWM7951
2004,5,,,,W_GWM7951,hh-W_GWM7951
2004,6,31.55,31.55,31.55,W_GWM7951,hh-W_GWM7951
2004,7,31.53,31.53,31.53,W_GWM7951,hh-W_GWM7951
2004,8,31.42,31.42,31.42,W_GWM7951,hh-W_GWM7951
2004,9,31.35,31.35,31.35,W_GWM7951,hh-W_GWM7951
2004,10,31.41,31.41,31.41,W_GWM7951,hh-W_GWM7951
2004,11,31.39,31.39,31.39,W_GWM7951,hh-W_GWM7951
2004,12,31.47,31.47,31.47,W_GWM7951,hh-W_GWM7951
2005,1,31.59,31.59,31.59,W_GWM7951,hh-W_GWM7951
2005,2,31.67,31.67,31.67,W_GWM7951,hh-W_GWM7951
2005,3,31.78,31.78,31.78,W_GWM7951,hh-W_GWM7951
2005,4,31.8,31.8,31.8,W_GWM7951,hh-W_GWM7951
2005,5,31.8,31.8,31.8,W_GWM7951,hh-W_GWM7951
2005,6,31.73,31.73,31.73,W_GWM7951,hh-W_GWM7951
2005,7,31.58,31.58,31.58,W_GWM7951,hh-W_GWM7951
2005,8,31.71,31.71,31.71,W_GWM7951,hh-W_GWM7951
2005,9,31.57,31.57,31.57,W_GWM7951,hh-W_GWM7951
2005,10,31.47,31.47,31.47,W_GWM7951,hh-W_GWM7951
2005,11,31.42,31.42,31.42,W_GWM7951,hh-W_GWM7951
2005,12,,,,W_GWM7951,hh-W_GWM7951
2006,1,,,,W_GWM7951,hh-W_GWM7951
2006,2,,,,W_GWM7951,hh-W_GWM7951
2006,3,,,,W_GWM7951,hh-W_GWM7951
2006,4,31.66,31.66,31.66,W_GWM7951,hh-W_GWM7951
2006,5,31.67,31.67,31.67,W_GWM7951,hh-W_GWM7951
2006,6,31.65,31.65,31.65,W_GWM7951,hh-W_GWM7951
2006,7,31.45,31.45,31.45,W_GWM7951,hh-W_GWM7951
2006,8,31.38,31.38,31.38,W_GWM7951,hh-W_GWM7951
2006,9,31.36,31.36,31.36,W_GWM7951,hh-W_GWM7951
2006,10,31.26,31.26,31.26,W_GWM7951,hh-W_GWM7951
2006,11,31.26,31.26,31.26,W_GWM7951,hh-W_GWM7951
2006,12,31.28,31.28,31.28,W_GWM7951,hh-W_GWM7951
2007,1,31.44,31.44,31.44,W_GWM7951,hh-W_GWM7951
2007,2,31.67,31.67,31.67,W_GWM7951,hh-W_GWM7951
2007,3,31.84,31.84,31.84,W_GWM7951,hh-W_GWM7951
2007,4,31.8,31.8,31.8,W_GWM7951,hh-W_GWM7951
2007,5,31.73,31.73,31.73,W_GWM7951,hh-W_GWM7951
2007,6,31.71,31.71,31.71,W_GWM7951,hh-W_GWM7951
2007,7,31.92,31.92,31.92,W_GWM7951,hh-W_GWM7951
2007,8,31.91,31.91,31.91,W_GWM7951,hh-W_GWM7951
2007,9,31.81,31.81,31.81,W_GWM7951,hh-W_GWM7951
2007,10,31.73,31.73,31.73,W_GWM7951,hh-W_GWM7951
2007,11,31.74,31.74,31.74,W_GWM7951,hh-W_GWM7951
2007,12,31.97,31.97,31.97,W_GWM7951,hh-W_GWM7951
2008,1,32.02,32.02,32.02,W_GWM7951,hh-W_GWM7951
2008,2,32.16,32.16,32.16,W_GWM7951,hh-W_GWM7951
2008,3,32.33,32.33,32.33,W_GWM7951,hh-W_GWM7951
2008,4,32.32,32.32,32.32,W_GWM7951,hh-W_GWM7951
2008,5,32.15,32.15,32.15,W_GWM7951,hh-W_GWM7951
2008,6,31.96,31.96,31.96,W_GWM7951,hh-W_GWM7951
2008,7,31.87,31.87,31.87,W_GWM7951,hh-W_GWM7951
2008,8,31.78,31.78,31.78,W_GWM7951,hh-W_GWM7951
2008,9,31.67,31.67,31.67,W_GWM7951,hh-W_GWM7951
2008,10,31.63,31.63,31.63,W_GWM7951,hh-W_GWM7951
2008,11,31.62,31.62,31.62,W_GWM7951,hh-W_GWM7951
2008,12,31.6,31.6,31.6,W_GWM7951,hh-W_GWM7951
2009,1,31.55,31.55,31.55,W_GWM7951,hh-W_GWM7951
2009,2,31.52,31.52,31.52,W_GWM7951,hh-W_GWM7951
2009,3,31.6,31.6,31.6,W_GWM7951,hh-W_GWM7951
2009,4,31.63,31.63,31.63,W_GWM7951,hh-W_GWM7951
2009,5,31.54,31.54,31.54,W_GWM7951,hh-W_GWM7951
2009,6,31.45,31.45,31.45,W_GWM7951,hh-W_GWM7951
2009,7,31.36,31.36,31.36,W_GWM7951,hh-W_GWM7951
2009,8,31.27,31.27,31.27,W_GWM7951,hh-W_GWM7951
2009,9,31.17,31.17,31.17,W_GWM7951,hh-W_GWM7951
2009,10,31.1,31.1,31.1,W_GWM7951,hh-W_GWM7951
2009,11,31.13,31.13,31.13,W_GWM7951,hh-W_GWM7951
2009,12,31.25,31.25,31.25,W_GWM7951,hh-W_GWM7951
2010,1,31.28,31.28,31.28,W_GWM7951,hh-W_GWM7951
2010,2,31.22,31.22,31.22,W_GWM7951,hh-W_GWM7951
2010,3,31.46,31.46,31.46,W_GWM7951,hh-W_GWM7951
2010,4,31.61,31.61,31.61,W_GWM7951,hh-W_GWM7951
2010,5,31.58,31.58,31.58,W_GWM7951,hh-W_GWM7951
2010,6,31.51,31.51,31.51,W_GWM7951,hh-W_GWM7951
2010,7,31.35,31.35,31.35,W_GWM7951,hh-W_GWM7951
2010,8,31.25,31.25,31.25,W_GWM7951,hh-W_GWM7951
2010,9,31.21,31.21,31.21,W_GWM7951,hh-W_GWM7951
2010,10,31.18,31.18,31.18,W_GWM7951,hh-W_GWM7951
2010,11,31.39,31.39,31.39,W_GWM7951,hh-W_GWM7951
2010,12,31.45,31.45,31.45,W_GWM7951,hh-W_GWM7951
2011,1,31.54,31.54,31.54,W_GWM7951,hh-W_GWM7951
2011,2,31.8,31.8,31.8,W_GWM7951,hh-W_GWM7951
2011,3,31.78,31.78,31.78,W_GWM7951,hh-W_GWM7951
2011,4,31.7,31.7,31.7,W_GWM7951,hh-W_GWM7951
2011,5,31.51,31.51,31.51,W_GWM7951,hh-W_GWM7951
2011,6,31.44,31.44,31.44,W_GWM7951,hh-W_GWM7951
2011,7,31.41,31.41,31.41,W_GWM7951,hh-W_GWM7951
2011,8,31.37,31.37,31.37,W_GWM7951,hh-W_GWM7951
2011,9,31.38,31.38,31.38,W_GWM7951,hh-W_GWM7951
2011,10,31.28,31.28,31.28,W_GWM7951,hh-W_GWM7951
2011,11,31.2,31.2,31.2,W_GWM7951,hh-W_GWM7951
2011,12,31.35,31.35,31.35,W_GWM7951,hh-W_GWM7951
2012,1,31.66,31.66,31.66,W_GWM7951,hh-W_GWM7951
2012,2,31.74,31.74,31.74,W_GWM7951,hh-W_GWM7951
2012,3,31.75,31.75,31.75,W_GWM7951,hh-W_GWM7951
2012,4,31.67,31.67,31.67,W_GWM7951,hh-W_GWM7951
2012,5,31.55,31.55,31.55,W_GWM7951,hh-W_GWM7951
2012,6,31.46,31.46,31.46,W_GWM7951,hh-W_GWM7951
2012,7,31.42,31.42,31.42,W_GWM7951,hh-W_GWM7951
2012,8,31.34,31.34,31.34,W_GWM7951,hh-W_GWM7951
2012,9,31.26,31.26,31.26,W_GWM7951,hh-W_GWM7951
2012,10,31.22,31.22,31.22,W_GWM7951,hh-W_GWM7951
2012,11,31.16,31.16,31.16,W_GWM7951,hh-W_GWM7951
2012,12,31.16,31.16,31.16,W_GWM7951,hh-W_GWM7951
2013,1,31.32,31.32,31.32,W_GWM7951,hh-W_GWM7951
2013,2,31.44,31.44,31.44,W_GWM7951,hh-W_GWM7951
2013,3,31.42,31.42,31.42,W_GWM7951,hh-W_GWM7951
2013,4,31.37,31.37,31.37,W_GWM7951,hh-W_GWM7951
2013,5,31.38,31.38,31.38,W_GWM7951,hh-W_GWM7951
2013,6,31.54,31.54,31.54,W_GWM7951,hh-W_GWM7951
2013,7,31.43,31.43,31.43,W_GWM7951,hh-W_GWM7951
2013,8,31.26,31.26,31.26,W_GWM7951,hh-W_GWM7951
2013,9,31.2,31.2,31.2,W_GWM7951,hh-W_GWM7951
2013,10,31.12,31.12,31.12,W_GWM7951,hh-W_GWM7951
2013,11,31.15,31.15,31.15,W_GWM7951,hh-W_GWM7951
2013,12,31.18,31.18,31.18,W_GWM7951,hh-W_GWM7951
2014,1,31.26,31.26,31.26,W_GWM7951,hh-W_GWM7951
2014,2,31.3,31.3,31.3,W_GWM7951,hh-W_GWM7951
2014,3,31.27,31.27,31.27,W_GWM7951,hh-W_GWM7951
2014,4,31.22,31.22,31.22,W_GWM7951,hh-W_GWM7951
2014,5,31.28,31.28,31.28,W_GWM7951,hh-W_GWM7951
2014,6,31.25,31.25,31.25,W_GWM7951,hh-W_GWM7951
2014,7,31.18,31.18,31.18,W_GWM7951,hh-W_GWM7951
2014,8,31.06,31.06,31.06,W_GWM7951,hh-W_GWM7951
2014,9,30.97,30.97,30.97,W_GWM7951,hh-W_GWM7951
2014,10,30.9,30.9,30.9,W_GWM7951,hh-W_GWM7951
2014,11,30.83,30.83,30.83,W_GWM7951,hh-W_GWM7951
2014,12,30.79,30.79,30.79,W_GWM7951,hh-W_GWM7951
2015,1,31.11,31.11,31.11,W_GWM7951,hh-W_GWM7951
2015,2,31.35,31.35,31.35,W_GWM7951,hh-W_GWM7951
2015,3,31.39,31.39,31.39,W_GWM7951,hh-W_GWM7951
2015,4,31.46,31.46,31.46,W_GWM7951,hh-W_GWM7951
2015,5,31.41,31.41,31.41,W_GWM7951,hh-W_GWM7951
2015,6,31.25,31.25,31.25,W_GWM7951,hh-W_GWM7951
2015,7,31.11,31.11,31.11,W_GWM7951,hh-W_GWM7951
2015,8,31.07,31.07,31.07,W_GWM7951,hh-W_GWM7951
2015,9,31.05,31.05,31.05,W_GWM7951,hh-W_GWM7951
2015,10,31.05,31.05,31.05,W_GWM7951,hh-W_GWM7951
2015,11,31.15,31.15,31.15,W_GWM7951,hh-W_GWM7951
2015,12,31.39,31.39,31.39,W_GWM7951,hh-W_GWM7951
2016,1,31.44,31.44,31.44,W_GWM7951,hh-W_GWM7951
2016,2,31.65,31.65,31.65,W_GWM7951,hh-W_GWM7951
2016,3,31.83,31.83,31.83,W_GWM7951,hh-W_GWM7951
2016,4,31.78,31.78,31.78,W_GWM7951,hh-W_GWM7951
2016,5,31.64,31.64,31.64,W_GWM7951,hh-W_GWM7951
2016,6,31.57,31.57,31.57,W_GWM7951,hh-W_GWM7951
2016,7,31.52,31.52,31.52,W_GWM7951,hh-W_GWM7951
2016,8,31.43,31.43,31.43,W_GWM7951,hh-W_GWM7951
2016,9,31.34,31.34,31.34,W_GWM7951,hh-W_GWM7951
2016,10,31.23,31.23,31.23,W_GWM7951,hh-W_GWM7951
2016,11,31.18,31.18,31.18,W_GWM7951,hh-W_GWM7951
2016,12,31.11,31.11,31.11,W_GWM7951,hh-W_GWM7951
2017,1,31.14,31.14,31.14,W_GWM7951,hh-W_GWM7951
2017,2,31.11,31.11,31.11,W_GWM7951,hh-W_GWM7951
2017,3,31.26,31.26,31.26,W_GWM7951,hh-W_GWM7951
2017,4,31.32,31.32,31.32,W_GWM7951,hh-W_GWM7951
2017,5,31.25,31.25,31.25,W_GWM7951,hh-W_GWM7951
2017,6,31.23,31.23,31.23,W_GWM7951,hh-W_GWM7951
2017,7,31.34,31.34,31.34,W_GWM7951,hh-W_GWM7951
2017,8,,,,W_GWM7951,hh-W_GWM7951
2017,9,,,,W_GWM7951,hh-W_GWM7951
2017,10,31.43,31.43,31.43,W_GWM7951,hh-W_GWM7951
2017,11,31.57,31.57,31.57,W_GWM7951,hh-W_GWM7951
2017,12,31.71,31.71,31.71,W_GWM7951,hh-W_GWM7951
2018,1,31.98,31.98,31.98,W_GWM7951,hh-W_GWM7951
2018,2,32.14,32.14,32.14,W_GWM7951,hh-W_GWM7951
2018,3,32.13,32.13,32.13,W_GWM7951,hh-W_GWM7951
2018,4,32.08,32.08,32.08,W_GWM7951,hh-W_GWM7951
2018,5,31.93,31.93,31.93,W_GWM7951,hh-W_GWM7951
2018,6,31.75,31.75,31.75,W_GWM7951,hh-W_GWM7951
2018,7,31.59,31.59,31.59,W_GWM7951,hh-W_GWM7951
2018,8,31.38,31.38,31.38,W_GWM7951,hh-W_GWM7951
2018,9,31.24,31.24,31.24,W_GWM7951,hh-W_GWM7951
2018,10,31.14,31.14,31.14,W_GWM7951,hh-W_GWM7951
2018,11,31.08,31.08,31.08,W_GWM7951,hh-W_GWM7951
2018,12,31.03,31.03,31.03,W_GWM7951,hh-W_GWM7951
2019,1,31.02,31.02,31.02,W_GWM7951,hh-W_GWM7951
2019,2,31.03,31.03,31.03,W_GWM7951,hh-W_GWM7951
2019,3,31.12,31.12,31.12,W_GWM7951,hh-W_GWM7951
2019,4,31.13,31.13,31.13,W_GWM7951,hh-W_GWM7951
2019,5,31.04,31.04,31.04,W_GWM7951,hh-W_GWM7951
2019,6,31.03,31.03,31.03,W_GWM7951,hh-W_GWM7951
2019,7,30.89,30.89,30.89,W_GWM7951,hh-W_GWM7951
2019,8,30.79,30.79,30.79,W_GWM7951,hh-W_GWM7951
2019,9,30.76,30.76,30.76,W_GWM7951,hh-W_GWM7951
2019,10,30.76,30.76,30.76,W_GWM7951,hh-W_GWM7951
2019,11,30.77,30.77,30.77,W_GWM7951,hh-W_GWM7951
2019,12,30.78,30.78,30.78,W_GWM7951,hh-W_GWM7951
2020,1,30.83,30.83,30.83,W_GWM7951,hh-W_GWM7951
2020,2,31.13,31.13,31.13,W_GWM7951,hh-W_GWM7951
2020,3,31.49,31.49,31.49,W_GWM7951,hh-W_GWM7951
2020,4,31.46,31.46,31.46,W_GWM7951,hh-W_GWM7951
2020,5,31.36,31.36,31.36,W_GWM7951,hh-W_GWM7951
2020,6,31.26,31.26,31.26,W_GWM7951,hh-W_GWM7951
2020,7,31.19,31.19,31.19,W_GWM7951,hh-W_GWM7951
2020,8,31.03,31.03,31.03,W_GWM7951,hh-W_GWM7951
2020,9,30.92,30.92,30.92,W_GWM7951,hh-W_GWM7951
2020,10,30.88,30.88,30.88,W_GWM7951,hh-W_GWM7951
2020,11,30.83,30.83,30.83,W_GWM7951,hh-W_GWM7951
2020,12,30.76,30.76,30.76,W_GWM7951,hh-W_GWM7951
2021,1,30.74,30.74,30.74,W_GWM7951,hh-W_GWM7951
2021,2,30.81,30.81,30.81,W_GWM7951,hh-W_GWM7951
2021,3,30.83,30.83,30.83,W_GWM7951,hh-W_GWM7951
2021,4,30.88,30.88,30.88,W_GWM7951,hh-W_GWM7951
2021,5,30.83,30.83,30.83,W_GWM7951,hh-W_GWM7951
2021,6,30.73,30.73,30.73,W_GWM7951,hh-W_GWM7951
2021,7,30.69,30.69,30.69,W_GWM7951,hh-W_GWM7951
2021,8,30.68,30.68,30.68,W_GWM7951,hh-W_GWM7951
2021,9,30.68,30.68,30.68,W_GWM7951,hh-W_GWM7951
2021,10,30.7,30.7,30.7,W_GWM7951,hh-W_GWM7951
2021,11,30.81,30.81,30.81,W_GWM7951,hh-W_GWM7951
2021,12,30.89,30.89,30.89,W_GWM7951,hh-W_GWM7951
1990,1,,,,W_GWM804,hh-W_GWM804
1990,2,,,,W_GWM804,hh-W_GWM804
1990,3,,,,W_GWM804,hh-W_GWM804
1990,4,,,,W_GWM804,hh-W_GWM804
1990,5,,,,W_GWM804,hh-W_GWM804
1990,6,,,,W_GWM804,hh-W_GWM804
1990,7,,,,W_GWM804,hh-W_GWM804
1990,8,,,,W_GWM804,hh-W_GWM804
1990,9,,,,W_GWM804,hh-W_GWM804
1990,10,,,,W_GWM804,hh-W_GWM804
1990,11,,,,W_GWM804,hh-W_GWM804
1990,12,,,,W_GWM804,hh-W_GWM804
1991,1,,,,W_GWM804,hh-W_GWM804
1991,2,,,,W_GWM804,hh-W_GWM804
1991,3,,,,W_GWM804,hh-W_GWM804
1991,4,,,,W_GWM804,hh-W_GWM804
1991,5,,,,W_GWM804,hh-W_GWM804
1991,6,,,,W_GWM804,hh-W_GWM804
1991,7,,,,W_GWM804,hh-W_GWM804
1991,8,,,,W_GWM804,hh-W_GWM804
1991,9,,,,W_GWM804,hh-W_GWM804
